,url_hotel,description_hotel,score_hotel,coordinates_hotel,adresse_hotel,children_hotel,animals_hotel,hotel_index,lat,lon
0,https://www.booking.com/hotel/fr/appartement-st-marc-cassis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=789&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Appartement Cassis vue mer d'exception!  pour économiser.Offrant une terrasse bien exposée et une vue sur la mer, l’Appartement Cassis vue mer d'exception est un hébergement climatisé situé à Cassis, à 2,8 km du cap Canaille. Une connexion Wi-Fi est disponible gratuitement dans l’ensemble du logement.Cet appartement dispose d’un coin repas et d’un salon avec une télévision à écran plat. Sa cuisine est équipée d’un micro-ondes, d’une machine à café et d’un lave-linge. Sa salle de bains est pourvue d’une douche à l’italienne.Dans les environs, plusieurs activités sont possibles comme la pêche, le canoë-kayak et la plongée sous-marine. L’aéroport de Marseille Provence, le plus proche, se trouve à 36 km de l’Appartement Cassis vue mer d'exception. ","['8,6']","43.21875954,5.54379929","residence ST MARC Avenue du Maréchal Foch, 13260 Cassis, France",None,Les clients doivent éviter de faire du bruit entre 23h00 et 7h00.,10,43.21875954,5.54379929
0,https://www.booking.com/hotel/fr/la-douceur-de-cassis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=202&from=searchresults#hotelTmpl,"Situé à Cassis, à 500 mètres de Bestouan, l'établissement La douceur de Cassis propose un bar, une connexion Wi-Fi gratuite et une réception ouverte 24h/24. Cet hébergement climatisé se trouve à 1,2 km de la Grande Mer.Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision par câble à écran plat, un coin repas, une cuisine entièrement équipée et un balcon avec vue sur la mer.Vous pourrez profiter d'une terrasse sur place et faire du vélo dans les environs.Vous séjournerez à 1,7 km de la plage de l'Anse de Corton et à 20 km du stade Orange Vélodrome. L'aéroport de Marseille-Provence, le plus proche, est implanté à 49 km. ","['9,3']","43.21500900,5.53095600","16 Avenue du Picouveau, 13260 Cassis, France",None,None,11,43.21500900,5.53095600
0,https://www.booking.com/hotel/fr/t2-vue-imprenable-sur-cassis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=176&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement T2 VUE IMPRENABLE SUR CASSIS!  pour économiser.Situé à Cassis, à 200 mètres de la Grande Mer, le T2 VUE IMPRENABLE SUR CASSIS propose un casino, une connexion Wi-Fi gratuite et une cuisine commune. Cet hébergement climatisé se trouve à 250 mètres de Bestouan.Cet appartement comprend une chambre, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle.Vous pourrez pratiquer la pêche et la randonnée dans les environs.Vous séjournerez à moins de 1 km de la plage de l'Anse de Corton et à 6 km du cap Canaille. L'aéroport de Marseille-Provence, le plus proche, est implanté à 51 km. ","['9,5']","43.21462214,5.53477276","BAT C 7 AVENUE AMIRAL GANTEAUME, 13260 Cassis, France",Les enfants de 7 ans et plus sont les bienvenus.	,Les clients doivent éviter de faire du bruit entre 23h00 et 8h00.,12,43.21462214,5.53477276
0,https://www.booking.com/hotel/fr/sea-home.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=460&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Le Sweet SEA HOME vue mer est un hébergement en bord de mer situé à Cassis, à 800 mètres de Bestouan et à 1,2 km de la plage de l'Anse de Corton. Cet hébergement climatisé se trouve à 600 mètres de la Grande Mer. Vous bénéficierez d'un parking privé sur place et d'une connexion Wi-Fi gratuite.Cet appartement comprend une chambre, une télévision par satellite à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.Vous pourrez profiter d'une terrasse. Le Sweet SEA HOME vue mer assure des services de location de vélos et de voitures. Vous pourrez pratiquer la plongée avec tuba dans les environs.Vous séjournerez à 20 km du stade Orange Vélodrome et de la station de métro Rond-Point du Prado. L'aéroport le plus proche, celui de Marseille Provence, est situé à 48 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires. ","['8,5']","43.21729234,5.53577062","3 Avenue Alphonse Daudet, 13260 Cassis, France",None,Les animaux de compagnie ne sont pas admis au sein de l'établissement. ,13,43.21729234,5.53577062
0,https://www.booking.com/hotel/fr/appartement-port-rue-michel-arnaud.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=157&from=searchresults#hotelTmpl,"L'Appartement Port Cassis Village 6p. se situe à Cassis, à seulement 1 minute à pied du port, à 200 mètres de la plage et à 53 km d'Aix-en-Provence. Il dispose de la climatisation et d'une connexion Wi-Fi gratuite.Décoré dans un style contemporain, cet appartement indépendant comporte un coin salon, 3 télévisions à écran plat, un bureau ainsi qu'une cuisine avec un lave-vaisselle et une machine à café Nespresso. Il est également pourvu de serviettes de toilette et de linge de lit. Sa salle de bains privative est dotée d'une douche.Vous rejoindrez plusieurs restaurants et boutiques à moins de 100 mètres de l'établissement.L'Appartement Port Cassis Village 6p. est installé à 33 km de Toulon et à 49 km d'Hyères. Enfin, l'aéroport de Marseille-Provence est à 36 km. ","['8,9']","43.21462613,5.53784391","1 RUE MICHEL ARNAUD, 13260 Cassis, France",None,None,14,43.21462613,5.53784391
0,https://www.booking.com/hotel/fr/balcon-sur-mer.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=317&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement BALCON SUR MER vue mer!  pour économiser.Le BALCON SUR MER vue mer est situé à Cassis, à 600 mètres du Bestouan, à 700 mètres de la Grande Mer et à 1,2 km de la plage de l'Anse de Corton. Cet établissement en bord de mer dispose d'une terrasse et d'un parking privé gratuit.Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision par satellite à écran plat, un coin repas, une cuisine entièrement équipée et un balcon avec vue sur la mer. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.Des services de location de vélos et de voitures sont assurés sur place. La région est prisée pour pratiquer la randonnée.Vous séjournerez à 20 km du stade Orange Vélodrome et de la station de métro Rond-Point du Prado. L'aéroport le plus proche, celui de Marseille-Provence, est situé à 49 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires. ","['8,0']","43.21589392,5.53476321","Résidence La Rade Bt C6 av Amiral Ganteaume 13260 Cassis, 13260 Cassis, France",None,Les clients doivent éviter de faire du bruit entre 22h00 et 9h00.,15,43.21589392,5.53476321
0,https://www.booking.com/hotel/fr/horizon-bleu-vue-mer.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=209&from=searchresults#hotelTmpl,"Situé à Cassis, à 500 mètres de Bestouan et de la Grande Mer, l'HORIZON BLEU Vue Mer propose une connexion Wi-Fi gratuite et la climatisation. Vous pourrez pratiquer diverses activités dans les environs, telles que le vélo, la randonnée et la plongée avec tuba.Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur la mer. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.La région est prisée pour pratiquer la pêche. Un service de location de voitures est assuré sur place.Vous séjournerez à 1,1 km de la plage de l'Anse de Corton et à 20 km du stade Orange Vélodrome. L'aéroport de Marseille-Provence, le plus proche, est implanté à 48 km. ","['8,4']","43.21499337,5.53584943","Residence la rade Allée Amiral Ganteaume, 13260 Cassis, France",None,Les clients doivent éviter de faire du bruit entre 22h00 et 7h00.,16,43.21499337,5.53584943
0,https://www.booking.com/hotel/fr/sea-and-sun-cassis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=432&from=searchresults#hotelTmpl,"Le CALYPSO est un hébergement en bord de mer situé à Cassis, à 700 mètres de Bestouan et à 1,2 km de la plage de l'Anse de Corton. Cet hébergement climatisé se trouve à 600 mètres de la Grande Mer. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place.Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur la ville. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.Des services de location de vélos et de voitures sont assurés sur place.Vous séjournerez à 20 km du stade Orange Vélodrome et de la station de métro Rond-Point du Prado. L'aéroport le plus proche, celui de Marseille-Provence, est situé à 48 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires. ","['8,2']","43.21703056,5.53575003","Résidence le Val d'Ore 17 Avenue de la Viguerie, 13260 Cassis, France",None,Les animaux de compagnie ne sont pas admis au sein de l'établissement. ,17,43.21703056,5.53575003
0,https://www.booking.com/hotel/fr/le-clos-de-la-tour-cassis-cassis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=841&from=searchresults#hotelTmpl,"Situé à Cassis, l'établissement Le clos de la tour Cassis propose une piscine extérieure ouverte en saison, une terrasse, une connexion Wi-Fi gratuite et une vue sur le jardin. Cette villa dispose d'une piscine privée, d'un jardin et d'un parking privé gratuit.Cette villa climatisée comprend 3 chambres, une télévision à écran plat et une cuisine.Vous séjournerez à proximité des plages de l'Anse de Corton, de l'Arène et de la Grande Mer. L'aéroport de Marseille-Provence, le plus proche, est implanté à 37 km. ","['9,0']","43.21660581,5.55169795","3 Route Pierre Imbert, 13260 Cassis, France",None,Les animaux de compagnie ne sont pas admis au sein de l'établissement. ,18,43.21660581,5.55169795
0,https://www.booking.com/hotel/fr/appartement-du-pecheur-a-cassis-a-10-metres-du-port.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=235&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement appartement du pêcheur à Cassis à 10 mètres du port!  pour économiser.Situé à Cassis, à moins de 400 mètres de la Grande Mer et à 600 mètres du Bestouan, l'appartement du pêcheur à Cassis à 10 mètres du port propose un hébergement avec une connexion Wi-Fi gratuite, la climatisation et une terrasse. L'établissement se trouve à 20 km de la station de métro Rond-Point du Prado et du parc des expositions et centre de conventions Marseille Chanot.Cet appartement comprend 2 chambres, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et un balcon avec vue sur la ville.Vous pourrez pêcher à proximité.Vous séjournerez à 1 km de la plage de l'Anse de Corton et à 19 km du stade Orange Vélodrome. L'aéroport de Marseille-Provence, le plus proche, est à 48 km. ","['8,6']","43.21534046,5.53685820","6 Rue Bremond, 13260 Cassis, France",Tous les enfants sont les bienvenus.,,19,43.21534046,5.53685820
0,https://www.booking.com/hotel/fr/cassis-ma-vie-la.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=510&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Cassis Ma Vie Là!  pour économiser.Offrant une vue sur le jardin, le Cassis Ma Vie Là est un hébergement situé à Cassis, à 1 km de la plage de l'Anse de Corton et à 1,2 km de Bestouan. Cet hébergement climatisé se trouve à 700 mètres de la Grande Mer. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé sur place.Cet appartement comprend 2 chambres, une télévision par satellite à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.Vous pourrez profiter du jardin ou faire de la plongée avec tuba et du vélo dans les environs.Le Cassis Ma Vie Là se trouve à 19 km du stade Orange Vélodrome et de la station de métro Rond-Point du Prado. L'aéroport de Marseille-Provence, le plus proche, est implanté à 48 km. ","['9,1']","43.21690500,5.54144600","10 ter avenue Augustin Isnard, 13260 Cassis, France",Tous les enfants sont les bienvenus.,Les clients doivent éviter de faire du bruit entre 22h00 et 8h00.,20,43.21690500,5.54144600
0,https://www.booking.com/hotel/fr/cote-calanques-cassis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=262&from=searchresults#hotelTmpl,"Offrant une vue sur la ville, le Plage & Calanques Cassis est un hébergement situé à Cassis, à 1,5 km de la Grande Mer et à 1,9 km de la plage de l'Anse de Corton. Cet hébergement climatisé se trouve à 300 mètres de Bestouan. Vous bénéficierez d'un parking privé sur place et d'une connexion Wi-Fi gratuite.L'appartement comprend 2 chambres, 2 salles de bains, du linge de lit, des serviettes, une télévision par satellite à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur la mer.Vous séjournerez à 21 km du stade Orange Vélodrome et de la station de métro Rond-Point du Prado. L'aéroport de Marseille-Provence, le plus proche, est implanté à 50 km. ","['9,7']","43.21200180,5.52763050","20 Traverse du Soleil, 13260 Cassis, France",None,Les clients doivent éviter de faire du bruit entre 22h00 et 8h00.,21,43.21200180,5.52763050
0,https://www.booking.com/hotel/fr/le-duplex-cassis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=304&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Duplex!  pour économiser.Situé à Cassis, à 500 mètres de la Grande Mer et à moins de 1 km de la plage de l'Anse de Corton, l'établissement Le Duplex propose un hébergement climatisé avec un balcon et une connexion Wi-Fi gratuite. Doté d'un parking privé, il se trouve à moins de 1 km de Bestouan.Cet appartement comprend 2 chambres, une télévision par câble à écran plat, un lave-linge et une salle de bains pourvue d'une baignoire. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Les serviettes et le linge de lit sont fournis.Le Duplex possède un barbecue. Un casino est disponible sur place. Vous pourrez pratiquer la randonnée et la pêche à proximité.Vous séjournerez à 20 km du stade Orange Vélodrome et de la station de métro Rond-Point du Prado. L'aéroport de Marseille-Provence, le plus proche, est implanté à 48 km. ","['8,2']","43.21505477,5.54057326","11 Rue de la Ciotat, 13260 Cassis, France",None,Les animaux de compagnie ne sont pas admis au sein de l'établissement. ,22,43.21505477,5.54057326
0,https://www.booking.com/hotel/fr/echo-des-flots.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=81&from=searchresults#hotelTmpl,"Situé à Cassis, à seulement 50 mètres de Bestouan, L'ECHO DES FLOTS vue mer propose un hébergement en bord de mer avec une terrasse et une connexion Wi-Fi gratuite. Cet appartement se trouve à 20 km du stade Orange Vélodrome et de la station de métro Rond-Point du Prado.Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et un balcon avec vue sur la mer.Des services de location de vélos et de voitures sont assurés sur place. La région est prisée pour pratiquer la randonnée.Vous séjournerez à 1,2 km de la Grande Mer et à 1,7 km de la plage de l'Anse de Corton. L'aéroport le plus proche, celui de Marseille-Provence, est situé à 49 km. Un service de navette aéroport peut être assuré moyennant des frais supplémentaires. ","['8,1']","43.21191590,5.53091776","3bis Avenue des Calanques résidence le Week End, 13260 Cassis, France",None,Les animaux de compagnie ne sont pas admis au sein de l'établissement. ,23,43.21191590,5.53091776
0,https://www.booking.com/hotel/fr/clocher-de-cassis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9jYXNzaXNIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4AovQmZsGwAIB0gIkNmQzYTJhN2MtYjU5OC00YzkwLTg3M2ItMGEzY2NmODBmMjk32AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=361b60450e6701e7&srepoch=1667655692&from_beach_sr=1&beach_sr_walking_distance=262&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Clocher de Cassis!  pour économiser.Situé à Cassis, à 400 mètres de la Grande Mer et à 700 mètres de Bestouan, l'établissement Le Clocher de Cassis propose une connexion Wi-Fi gratuite, un casino et la climatisation. L'établissement se trouve à 20 km de la station de métro Rond-Point du Prado et du parc des expositions et centre de conventions Marseille Chanot.Cet appartement comprend une chambre, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.Vous pourrez pratiquer la randonnée et la pêche à proximité.Vous séjournerez à moins de 1 km de la plage de l'Anse de Corton et à 19 km du stade Orange Vélodrome. L'aéroport de Marseille-Provence, le plus proche, est implanté à 48 km. ","['8,3']","43.21560200,5.53771110","29 Rue Docteur Séverin Icard, 13260 Cassis, France",Tous les enfants sont les bienvenus.,None,24,43.21560200,5.53771110
0,https://www.booking.com/hotel/fr/vieux-port-47-les-augustins.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4Ao3QmZsGwAIB0gIkZDRhZTRmNGEtYTEwMS00ZjAwLTg1YzMtODE2YjEyNDNhNWI22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=6be16046fd9f00de&srepoch=1667655694&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Vieux Port République Cannebiére!  pour économiser.Situé dans le centre de Marseille, à moins de 1,9 km de la plage des Catalans et à 100 mètres de la station de métro Vieux Port, le Vieux Port République Cannebiére propose des hébergements avec connexion Wi-Fi gratuite et coin salon.Tous les logements sont climatisés et disposent d'une télévision à écran plat, d'un salon avec un canapé, d'une cuisine bien équipée avec un coin repas ainsi que d'une salle de bains privative avec douche, chaussons et sèche-cheveux. Leur cuisine entièrement équipée comporte un micro-ondes, un réfrigérateur, un four, une bouilloire et une machine à café.Vous pourrez pratiquer la randonnée, la planche à voile et la plongée sous-marine dans les environs.Vous séjournerez à proximité de la rue Saint-Ferréol, du musée des civilisations de l'Europe et de la Méditerranée et de la station de métro Joliette. L'aéroport de Marseille-Provence, le plus proche, est implanté à 25 km. ","['8,8']","43.29594971,5.37455259","11 Rue des Augustins, 13001 Marseille, France",Tous les enfants sont les bienvenus.,Les clients doivent éviter de faire du bruit entre 22h00 et 9h00.,25,43.29594971,5.37455259
0,https://www.booking.com/hotel/fr/le-plaisir-1827.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIDVgEaBWIAQGYAQ24ARjIAQzYAQHoAQH4AQOIAgGoAgS4Ao3QmZsGwAIB0gIkZDRhZTRmNGEtYTEwMS00ZjAwLTg1YzMtODE2YjEyNDNhNWI22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=6be16046fd9f00de&srepoch=1667655694&from=searchresults#hotelTmpl,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Plaisir 1827!  pour économiser.Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, l'établissement Le Plaisir 1827 est situé à Marseille, à seulement 1,3 km de la station de métro La Timone et à 1,8 km de celle de Castellane. Il se trouve à 3,2 km du musée des civilisations de l'Europe et de la Méditerranée et à 3,4 km de la station de métro Joliette.Cet appartement comprend une chambre, un salon, une télévision à écran plat, une cuisine équipée avec un coin repas ainsi qu'une salle de bains pourvue d'une douche et d'un lave-linge. Les serviettes et le linge de lit sont fournis.Vous séjournerez à proximité de la rue Saint-Ferréol, de la station de métro Vieux Port et de la gare de Marseille Saint-Charles. L'aéroport le plus proche, celui de Marseille Provence, est situé à 27 km. ","['9,1']","43.29653880,5.39137380","3 Eme etages gauche 38 Rue du Progrès, 13005 Marseille, France",Tous les enfants sont les bienvenus.,Les clients doivent éviter de faire du bruit entre 20h00 et 8h00.,26,43.29653880,5.39137380
