,dt,visibility,pop,dt_txt,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.sea_level,main.grnd_level,main.humidity,main.temp_kf,clouds.all,wind.speed,wind.deg,wind.gust,rain.3h,sys.pod,mainweather.id,mainweather.main,mainweather.description,mainweather.icon,id,name,country,population,timezone,sunrise,sunset,coord.lat,coord.lon
0,1667628000,10000,0.0,2022-11-05 06:00:00,12.07,11.08,12.07,12.07,1009,1009,1005,67,0.0,0,11.06,337,15.65,,n,800,Clear,clear sky,01n,3028431,Cassis,FR,8361,3600,1667283143,1667320221,43.214,5.5396
0,1667638800,10000,0.0,2022-11-05 09:00:00,13.89,12.85,13.89,13.89,1011,1011,1007,58,0.0,0,9.14,339,11.33,,d,800,Clear,clear sky,01d,3028431,Cassis,FR,8361,3600,1667283143,1667320221,43.214,5.5396
0,1667649600,10000,0.0,2022-11-05 12:00:00,17.19,16.04,17.19,17.19,1010,1010,1007,41,0.0,0,7.91,336,7.57,,d,800,Clear,clear sky,01d,3028431,Cassis,FR,8361,3600,1667283143,1667320221,43.214,5.5396
0,1667660400,10000,0.0,2022-11-05 15:00:00,17.56,16.47,17.56,17.56,1011,1011,1008,42,0.0,0,6.29,327,6.91,,d,800,Clear,clear sky,01d,3028431,Cassis,FR,8361,3600,1667283143,1667320221,43.214,5.5396
0,1667671200,10000,0.0,2022-11-05 18:00:00,14.69,13.62,14.69,14.69,1013,1013,1010,54,0.0,0,7.15,337,7.97,,n,800,Clear,clear sky,01n,3028431,Cassis,FR,8361,3600,1667283143,1667320221,43.214,5.5396
0,1667682000,10000,0.0,2022-11-05 21:00:00,13.91,12.77,13.91,13.91,1014,1014,1010,54,0.0,3,4.26,3,4.76,,n,800,Clear,clear sky,01n,3028431,Cassis,FR,8361,3600,1667283143,1667320221,43.214,5.5396
0,1667692800,10000,0.0,2022-11-06 00:00:00,13.14,11.87,13.14,13.14,1014,1014,1011,52,0.0,5,3.06,6,3.25,,n,800,Clear,clear sky,01n,3028431,Cassis,FR,8361,3600,1667283143,1667320221,43.214,5.5396
0,1667703600,10000,0.0,2022-11-06 03:00:00,12.85,11.52,12.85,12.85,1014,1014,1011,51,0.0,3,2.97,16,3.22,,n,800,Clear,clear sky,01n,3028431,Cassis,FR,8361,3600,1667283143,1667320221,43.214,5.5396
0,1667714400,10000,0.0,2022-11-06 06:00:00,12.98,11.53,12.98,12.98,1015,1015,1011,46,0.0,7,2.3,4,2.52,,n,800,Clear,clear sky,01n,3028431,Cassis,FR,8361,3600,1667283143,1667320221,43.214,5.5396
0,1667725200,10000,0.0,2022-11-06 09:00:00,15.67,14.23,15.67,15.67,1016,1016,1013,36,0.0,19,1.53,345,1.61,,d,801,Clouds,few clouds,02d,3028431,Cassis,FR,8361,3600,1667283143,1667320221,43.214,5.5396
0,1667304000,10000,0.84,2022-11-01 12:00:00,21.4,20.77,21.15,21.4,1019,1019,1020,45,0.25,0,3.12,25,3.64,0.22,d,500,Rain,light rain,10d,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667314800,10000,0.02,2022-11-01 15:00:00,21.63,21.15,21.63,22.1,1019,1019,1020,50,-0.47,6,2.96,333,3.65,,d,800,Clear,clear sky,01d,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667325600,10000,0.0,2022-11-01 18:00:00,21.11,20.82,20.96,21.11,1021,1021,1021,59,0.15,19,2.63,337,3.21,,n,801,Clouds,few clouds,02n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667336400,10000,0.02,2022-11-01 21:00:00,20.14,20.04,20.14,20.14,1023,1023,1022,70,0.0,7,1.22,317,1.67,,n,800,Clear,clear sky,01n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667347200,10000,0.03,2022-11-02 00:00:00,19.44,19.29,19.44,19.44,1023,1023,1023,71,0.0,5,2.67,329,3.41,,n,800,Clear,clear sky,01n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667358000,10000,0.03,2022-11-02 03:00:00,18.64,18.41,18.64,18.64,1022,1022,1022,71,0.0,6,2.76,342,3.48,,n,800,Clear,clear sky,01n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667368800,10000,0.0,2022-11-02 06:00:00,17.68,17.41,17.68,17.68,1023,1023,1022,73,0.0,6,3.44,335,4.27,,n,800,Clear,clear sky,01n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667379600,10000,0.0,2022-11-02 09:00:00,18.98,18.58,18.98,18.98,1023,1023,1023,63,0.0,52,3.1,332,3.98,,d,803,Clouds,broken clouds,04d,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667390400,10000,0.0,2022-11-02 12:00:00,20.4,19.78,20.4,20.4,1022,1022,1022,49,0.0,73,4.76,310,5.47,,d,803,Clouds,broken clouds,04d,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667401200,10000,0.0,2022-11-02 15:00:00,20.84,20.21,20.84,20.84,1021,1021,1020,47,0.0,79,5.19,311,6.17,,d,803,Clouds,broken clouds,04d,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667412000,10000,0.0,2022-11-02 18:00:00,19.12,18.5,19.12,19.12,1022,1022,1021,54,0.0,66,4.01,320,5.45,,n,803,Clouds,broken clouds,04n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667422800,10000,0.0,2022-11-02 21:00:00,18.46,17.8,18.46,18.46,1022,1022,1021,55,0.0,53,2.15,320,2.66,,n,803,Clouds,broken clouds,04n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667433600,10000,0.0,2022-11-03 00:00:00,18.0,17.32,18.0,18.0,1021,1021,1021,56,0.0,76,1.85,332,2.19,,n,803,Clouds,broken clouds,04n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667444400,10000,0.0,2022-11-03 03:00:00,17.58,16.78,17.58,17.58,1020,1020,1019,53,0.0,90,1.2,65,1.24,,n,804,Clouds,overcast clouds,04n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667455200,10000,0.0,2022-11-03 06:00:00,17.64,16.82,17.64,17.64,1019,1019,1018,52,0.0,83,3.28,107,3.8,,n,803,Clouds,broken clouds,04n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667466000,10000,0.07,2022-11-03 09:00:00,18.94,18.25,18.94,18.94,1018,1018,1018,52,0.0,99,5.64,121,7.84,,d,804,Clouds,overcast clouds,04d,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667476800,10000,0.51,2022-11-03 12:00:00,19.51,19.34,19.51,19.51,1016,1016,1015,70,0.0,100,8.88,130,11.27,0.57,d,500,Rain,light rain,10d,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667487600,10000,0.92,2022-11-03 15:00:00,19.81,19.78,19.81,19.81,1013,1013,1012,74,0.0,100,6.71,139,9.2,1.45,d,500,Rain,light rain,10d,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667498400,10000,1.0,2022-11-03 18:00:00,19.47,19.59,19.47,19.47,1011,1011,1011,81,0.0,99,5.47,163,8.88,2.7,n,500,Rain,light rain,10n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667509200,10000,1.0,2022-11-03 21:00:00,17.91,17.95,17.91,17.91,1010,1010,1010,84,0.0,89,10.83,273,13.52,3.02,n,501,Rain,moderate rain,10n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667520000,10000,1.0,2022-11-04 00:00:00,15.11,14.58,15.11,15.11,1012,1012,1011,73,0.0,95,11.68,317,16.3,0.72,n,500,Rain,light rain,10n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667530800,10000,0.06,2022-11-04 03:00:00,14.37,13.69,14.37,14.37,1011,1011,1010,70,0.0,63,11.82,319,17.06,,n,803,Clouds,broken clouds,04n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667541600,10000,0.0,2022-11-04 06:00:00,13.72,12.82,13.72,13.72,1011,1011,1011,64,0.0,32,11.79,312,17.07,,n,802,Clouds,scattered clouds,03n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667552400,10000,0.0,2022-11-04 09:00:00,14.39,13.45,14.39,14.39,1012,1012,1011,60,0.0,0,11.27,307,15.91,,d,800,Clear,clear sky,01d,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667563200,10000,0.0,2022-11-04 12:00:00,15.81,15.01,15.81,15.81,1010,1010,1009,60,0.0,9,12.48,299,16.89,,d,800,Clear,clear sky,01d,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667574000,10000,0.29,2022-11-04 15:00:00,15.85,14.95,15.85,15.85,1008,1008,1008,56,0.0,64,12.04,304,16.56,0.11,d,500,Rain,light rain,10d,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667584800,10000,0.15,2022-11-04 18:00:00,14.43,13.47,14.43,14.43,1008,1008,1007,59,0.0,66,11.72,308,15.17,,n,803,Clouds,broken clouds,04n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667595600,10000,0.0,2022-11-04 21:00:00,12.39,11.38,12.39,12.39,1008,1008,1008,65,0.0,9,15.07,321,21.64,,n,800,Clear,clear sky,01n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667606400,10000,0.0,2022-11-05 00:00:00,12.44,11.49,12.44,12.44,1008,1008,1008,67,0.0,7,16.77,322,23.37,,n,800,Clear,clear sky,01n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667617200,10000,0.0,2022-11-05 03:00:00,12.36,11.43,12.36,12.36,1008,1008,1008,68,0.0,4,16.49,328,21.55,,n,800,Clear,clear sky,01n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667628000,10000,0.0,2022-11-05 06:00:00,12.32,11.38,12.32,12.32,1009,1009,1009,68,0.0,2,13.23,336,17.47,,n,800,Clear,clear sky,01n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667638800,10000,0.0,2022-11-05 09:00:00,13.75,12.77,13.75,13.75,1011,1011,1011,61,0.0,0,11.45,339,13.84,,d,800,Clear,clear sky,01d,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667649600,10000,0.0,2022-11-05 12:00:00,16.77,15.68,16.77,16.77,1011,1011,1010,45,0.0,0,9.34,335,9.58,,d,800,Clear,clear sky,01d,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667660400,10000,0.0,2022-11-05 15:00:00,16.7,15.68,16.7,16.7,1011,1011,1011,48,0.0,0,8.4,330,8.85,,d,800,Clear,clear sky,01d,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667671200,10000,0.0,2022-11-05 18:00:00,14.38,13.41,14.38,14.38,1013,1013,1013,59,0.0,0,9.13,337,10.66,,n,800,Clear,clear sky,01n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667682000,10000,0.0,2022-11-05 21:00:00,13.58,12.53,13.58,13.58,1014,1014,1014,59,0.0,3,5.97,351,7.08,,n,800,Clear,clear sky,01n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667692800,10000,0.0,2022-11-06 00:00:00,12.96,11.8,12.96,12.96,1015,1015,1014,57,0.0,6,4.27,351,4.77,,n,800,Clear,clear sky,01n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667703600,10000,0.0,2022-11-06 03:00:00,12.69,11.45,12.69,12.69,1015,1015,1014,55,0.0,3,4.01,3,4.81,,n,800,Clear,clear sky,01n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667714400,10000,0.0,2022-11-06 06:00:00,12.57,11.24,12.57,12.57,1015,1015,1014,52,0.0,10,3.3,354,3.84,,n,800,Clear,clear sky,01n,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667725200,10000,0.0,2022-11-06 09:00:00,14.62,13.23,14.62,14.62,1016,1016,1016,42,0.0,31,2.95,346,3.16,,d,802,Clouds,scattered clouds,03d,2995469,Marseille,FR,794811,3600,1667283193,1667320252,43.2962,5.37
0,1667304000,10000,0.75,2022-11-01 12:00:00,20.94,20.79,19.68,20.94,1021,1021,998,65,1.26,71,2.64,43,3.72,,d,803,Clouds,broken clouds,04d,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667314800,10000,0.01,2022-11-01 15:00:00,20.84,20.6,20.64,20.84,1021,1021,997,62,0.2,51,1.53,8,2.36,,d,803,Clouds,broken clouds,04d,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667325600,10000,0.0,2022-11-01 18:00:00,19.21,18.94,18.35,19.21,1022,1022,998,67,0.86,39,0.85,341,1.02,,n,802,Clouds,scattered clouds,03n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667336400,10000,0.0,2022-11-01 21:00:00,17.36,17.01,17.36,17.36,1023,1023,999,71,0.0,5,0.62,290,0.84,,n,800,Clear,clear sky,01n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667347200,10000,0.03,2022-11-02 00:00:00,16.3,15.94,16.3,16.3,1023,1023,999,75,0.0,5,1.03,351,1.07,,n,800,Clear,clear sky,01n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667358000,10000,0.0,2022-11-02 03:00:00,15.23,14.85,15.23,15.23,1023,1023,999,78,0.0,7,1.18,13,1.25,,n,800,Clear,clear sky,01n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667368800,10000,0.0,2022-11-02 06:00:00,14.3,13.87,14.3,14.3,1023,1023,999,80,0.0,11,1.37,12,1.47,,n,801,Clouds,few clouds,02n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667379600,10000,0.0,2022-11-02 09:00:00,17.12,16.56,17.12,17.12,1024,1024,1000,64,0.0,79,1.25,359,1.84,,d,803,Clouds,broken clouds,04d,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667390400,10000,0.0,2022-11-02 12:00:00,20.02,19.17,20.02,20.02,1022,1022,998,42,0.0,87,2.68,290,3.39,,d,804,Clouds,overcast clouds,04d,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667401200,10000,0.0,2022-11-02 15:00:00,19.85,18.96,19.85,19.85,1021,1021,997,41,0.0,71,2.91,295,3.37,,d,803,Clouds,broken clouds,04d,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667412000,10000,0.0,2022-11-02 18:00:00,16.64,15.87,16.64,16.64,1022,1022,998,58,0.0,60,1.31,293,1.93,,n,803,Clouds,broken clouds,04n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667422800,10000,0.0,2022-11-02 21:00:00,15.61,14.87,15.61,15.61,1022,1022,998,63,0.0,60,0.7,35,0.81,,n,803,Clouds,broken clouds,04n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667433600,10000,0.0,2022-11-03 00:00:00,14.81,14.04,14.81,14.81,1021,1021,997,65,0.0,80,1.16,45,1.15,,n,803,Clouds,broken clouds,04n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667444400,10000,0.0,2022-11-03 03:00:00,13.81,12.97,13.81,13.81,1020,1020,996,66,0.0,98,1.97,64,2.19,,n,804,Clouds,overcast clouds,04n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667455200,10000,0.0,2022-11-03 06:00:00,13.28,12.33,13.28,13.28,1020,1020,995,64,0.0,93,2.34,77,3.19,,n,804,Clouds,overcast clouds,04n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667466000,10000,0.01,2022-11-03 09:00:00,16.49,15.42,16.49,16.49,1019,1019,995,47,0.0,100,2.71,91,4.21,,d,804,Clouds,overcast clouds,04d,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667476800,10000,0.33,2022-11-03 12:00:00,18.19,17.63,18.19,18.19,1016,1016,992,60,0.0,100,4.44,130,8.35,0.49,d,500,Rain,light rain,10d,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667487600,10000,0.92,2022-11-03 15:00:00,17.54,17.31,17.54,17.54,1013,1013,989,75,0.0,100,5.24,132,9.15,0.56,d,500,Rain,light rain,10d,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667498400,10000,1.0,2022-11-03 18:00:00,16.03,15.91,16.03,16.03,1012,1012,988,85,0.0,98,3.43,111,6.69,1.31,n,500,Rain,light rain,10n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667509200,4837,1.0,2022-11-03 21:00:00,15.65,15.57,15.65,15.65,1010,1010,986,88,0.0,75,2.76,216,9.66,2.36,n,500,Rain,light rain,10n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667520000,10000,1.0,2022-11-04 00:00:00,12.74,12.16,12.74,12.74,1012,1012,988,80,0.0,88,7.58,305,13.88,2.54,n,500,Rain,light rain,10n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667530800,10000,0.11,2022-11-04 03:00:00,11.69,10.74,11.69,11.69,1011,1011,987,70,0.0,54,9.6,316,16.46,,n,803,Clouds,broken clouds,04n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667541600,10000,0.04,2022-11-04 06:00:00,10.77,9.6,10.77,10.77,1011,1011,987,65,0.0,27,8.52,304,15.64,,n,802,Clouds,scattered clouds,03n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667552400,10000,0.0,2022-11-04 09:00:00,12.47,11.26,12.47,12.47,1011,1011,987,57,0.0,0,7.86,304,14.4,,d,800,Clear,clear sky,01d,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667563200,10000,0.0,2022-11-04 12:00:00,13.91,12.79,13.91,13.91,1009,1009,986,55,0.0,17,8.63,301,15.11,,d,801,Clouds,few clouds,02d,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667574000,10000,0.26,2022-11-04 15:00:00,13.51,12.35,13.51,13.51,1008,1008,984,55,0.0,71,8.33,305,15.45,0.14,d,500,Rain,light rain,10d,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667584800,10000,0.11,2022-11-04 18:00:00,11.26,10.09,11.26,11.26,1008,1008,983,63,0.0,55,7.65,310,14.23,,n,803,Clouds,broken clouds,04n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667595600,10000,0.0,2022-11-04 21:00:00,9.54,5.43,9.54,9.54,1008,1008,984,66,0.0,12,10.83,320,18.65,,n,801,Clouds,few clouds,02n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667606400,10000,0.0,2022-11-05 00:00:00,9.63,5.57,9.63,9.63,1008,1008,984,69,0.0,14,10.72,323,18.84,,n,801,Clouds,few clouds,02n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667617200,10000,0.0,2022-11-05 03:00:00,9.47,5.57,9.47,9.47,1008,1008,984,71,0.0,6,9.7,328,16.48,,n,800,Clear,clear sky,01n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667628000,10000,0.0,2022-11-05 06:00:00,9.5,6.09,9.5,9.5,1009,1009,985,69,0.0,5,7.74,335,14.01,,n,800,Clear,clear sky,01n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667638800,10000,0.0,2022-11-05 09:00:00,12.41,11.14,12.41,12.41,1011,1011,987,55,0.0,1,7.45,340,10.69,,d,800,Clear,clear sky,01d,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667649600,10000,0.0,2022-11-05 12:00:00,15.76,14.38,15.76,15.76,1011,1011,987,38,0.0,1,5.95,341,6.63,,d,800,Clear,clear sky,01d,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667660400,10000,0.0,2022-11-05 15:00:00,15.52,14.2,15.52,15.52,1011,1011,987,41,0.0,0,5.73,332,7.22,,d,800,Clear,clear sky,01d,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667671200,10000,0.0,2022-11-05 18:00:00,11.7,10.36,11.7,11.7,1013,1013,989,55,0.0,0,3.85,340,6.68,,n,800,Clear,clear sky,01n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667682000,10000,0.0,2022-11-05 21:00:00,10.2,8.84,10.2,10.2,1015,1015,990,60,0.0,3,2.18,21,3.81,,n,800,Clear,clear sky,01n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667692800,10000,0.0,2022-11-06 00:00:00,9.3,8.33,9.3,9.3,1015,1015,991,61,0.0,8,2.06,32,3.19,,n,800,Clear,clear sky,01n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667703600,10000,0.0,2022-11-06 03:00:00,8.7,7.42,8.7,8.7,1015,1015,991,61,0.0,6,2.31,41,3.6,,n,800,Clear,clear sky,01n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667714400,10000,0.0,2022-11-06 06:00:00,8.47,7.34,8.47,8.47,1016,1016,991,55,0.0,15,2.08,42,2.79,,n,801,Clouds,few clouds,02n,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667725200,10000,0.0,2022-11-06 09:00:00,12.64,10.98,12.64,12.64,1017,1017,992,39,0.0,35,1.6,30,2.1,,d,802,Clouds,scattered clouds,03d,3038354,Aix-en-Provence,FR,146821,3600,1667283201,1667320207,43.5298,5.4475
0,1667304000,10000,0.8,2022-11-01 12:00:00,21.33,21.5,20.72,21.33,1022,1022,1019,76,0.61,63,2.48,355,2.78,,d,803,Clouds,broken clouds,04d,3035681,Avignon,FR,89769,3600,1667283404,1667320312,43.9492,4.8059
0,1667314800,10000,0.0,2022-11-01 15:00:00,21.34,21.38,21.34,21.35,1022,1022,1018,71,-0.01,45,2.07,349,2.6,,d,802,Clouds,scattered clouds,03d,3035681,Avignon,FR,89769,3600,1667283404,1667320312,43.9492,4.8059
0,1667325600,10000,0.0,2022-11-01 18:00:00,18.86,18.76,17.62,18.86,1022,1022,1019,75,1.24,28,0.56,340,0.72,,n,802,Clouds,scattered clouds,03n,3035681,Avignon,FR,89769,3600,1667283404,1667320312,43.9492,4.8059
0,1667336400,10000,0.0,2022-11-01 21:00:00,16.36,16.17,16.36,16.36,1023,1023,1020,81,0.0,5,0.86,6,0.94,,n,800,Clear,clear sky,01n,3035681,Avignon,FR,89769,3600,1667283404,1667320312,43.9492,4.8059
0,1667347200,10000,0.0,2022-11-02 00:00:00,14.97,14.74,14.97,14.97,1024,1024,1020,85,0.0,8,1.58,357,1.69,,n,800,Clear,clear sky,01n,3035681,Avignon,FR,89769,3600,1667283404,1667320312,43.9492,4.8059
0,1667358000,10000,0.0,2022-11-02 03:00:00,13.75,13.43,13.75,13.75,1023,1023,1020,86,0.0,4,2.58,343,4.1,,n,800,Clear,clear sky,01n,3035681,Avignon,FR,89769,3600,1667283404,1667320312,43.9492,4.8059
0,1667368800,10000,0.0,2022-11-02 06:00:00,13.2,12.66,13.2,13.2,1024,1024,1021,80,0.0,33,3.73,342,9.79,,n,802,Clouds,scattered clouds,03n,3035681,Avignon,FR,89769,3600,1667283404,1667320312,43.9492,4.8059
0,1667379600,10000,0.0,2022-11-02 09:00:00,16.16,15.5,16.16,16.16,1024,1024,1021,64,0.0,96,5.42,348,9.65,,d,804,Clouds,overcast clouds,04d,3035681,Avignon,FR,89769,3600,1667283404,1667320312,43.9492,4.8059
0,1667390400,10000,0.0,2022-11-02 12:00:00,19.42,18.7,19.42,19.42,1023,1023,1020,49,0.0,97,6.13,350,7.73,,d,804,Clouds,overcast clouds,04d,3035681,Avignon,FR,89769,3600,1667283404,1667320312,43.9492,4.8059
0,1667401200,10000,0.0,2022-11-02 15:00:00,18.85,18.15,18.85,18.85,1022,1022,1019,52,0.0,54,4.81,342,7.19,,d,803,Clouds,broken clouds,04d,3035681,Avignon,FR,89769,3600,1667283404,1667320312,43.9492,4.8059
0,1667412000,10000,0.0,2022-11-02 18:00:00,14.51,13.66,14.51,14.51,1022,1022,1019,63,0.0,65,2.16,339,3.22,,n,803,Clouds,broken clouds,04n,3035681,Avignon,FR,89769,3600,1667283404,1667320312,43.9492,4.8059
0,1667422800,10000,0.0,2022-11-02 21:00:00,13.39,12.56,13.39,13.39,1022,1022,1019,68,0.0,85,1.54,356,1.84,,n,804,Clouds,overcast clouds,04n,3035681,Avignon,FR,89769,3600,1667283404,1667320312,43.9492,4.8059
0,1667433600,10000,0.0,2022-11-03 00:00:00,12.25,11.44,12.25,12.25,1022,1022,1018,73,0.0,87,1.35,25,1.48,,n,804,Clouds,overcast clouds,04n,3035681,Avignon,FR,89769,3600,1667283404,1667320312,43.9492,4.8059
0,1667444400,10000,0.0,2022-11-03 03:00:00,11.51,10.73,11.51,11.51,1021,1021,1017,77,0.0,47,1.22,17,1.39,,n,802,Clouds,scattered clouds,03n,3035681,Avignon,FR,89769,3600,1667283404,1667320312,43.9492,4.8059
0,1667455200,10000,0.0,2022-11-03 06:00:00,11.31,10.51,11.31,11.31,1019,1019,1016,77,0.0,71,1.34,22,1.62,,n,803,Clouds,broken clouds,04n,3035681,Avignon,FR,89769,3600,1667283404,1667320312,43.9492,4.8059
0,1667466000,10000,0.01,2022-11-03 09:00:00,14.18,13.38,14.18,14.18,1018,1018,1015,66,0.0,100,1.25,59,2.37,,d,804,Clouds,overcast clouds,04d,3035681,Avignon,FR,89769,3600,1667283404,1667320312,43.9492,4.8059
0,1667476800,10000,0.3,2022-11-03 12:00:00,17.62,16.95,17.62,17.62,1015,1015,1012,58,0.0,100,4.88,129,10.66,0.37,d,500,Rain,light rain,10d,3035681,Avignon,FR,89769,3600,1667283404,1667320312,43.9492,4.8059
0,1667487600,10000,0.96,2022-11-03 15:00:00,18.33,18.12,18.33,18.33,1012,1012,1008,73,0.0,100,7.62,130,12.57,0.87,d,500,Rain,light rain,10d,3035681,Avignon,FR,89769,3600,1667283404,1667320312,43.9492,4.8059
